id_venta,id_producto,id_sucursal,cantidad,fecha_venta,costo_unitario,precio_lista,id_promocion,descuento_promo,id_lealtad,descuento_lealtad,precio_venta,
206728,AX-040,QUE,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,778394,0%," $17,783.96 ",
206730,AL-030,TLA,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206732,AL-030,MAG,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206734,AL-020,QUE,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206736,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206738,AX-040,SCT,3,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $53,351.88 ",
206740,LL-020,QUE,3,26/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $14,507.31 ",
206742,AL-030,GLL,2,26/11/2021, $43.99 , $653.37 ,,0%,,0%," $1,306.74 ",
206744,AL-030,PER,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206746,AL-030,QUE,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206748,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206750,AL-010,WDF,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206752,AL-030,QUE,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206754,AX-040,MHT,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206756,WS-030,MHT,1,26/11/2021, $635.38 ," $6,439.72 ",,0%,,0%," $6,439.72 ",
206758,WX-010,GLL,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206760,LL-020,MHT,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206762,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206764,AL-020,TLA,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206766,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206768,AX-040,MAG,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206770,AL-030,MHT,2,26/11/2021, $43.99 , $653.37 ,,0%,,0%," $1,306.74 ",
206772,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206774,AL-030,QUE,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206776,AL-030,GLL,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206778,AL-020,QUE,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206780,LS-030,GLL,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206782,AL-020,QUE,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206784,AL-030,PFA,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206786,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206788,AL-020,TEZ,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206790,AX-040,WDF,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206792,AL-030,MHT,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206794,LS-030,PER,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206796,AL-010,MHT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206798,AL-030,PFA,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206800,AL-010,SCT,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206802,AL-010,QUE,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206804,LS-030,SCT,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206806,LS-030,PER,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206808,WX-010,PFA,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206810,AL-020,PER,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206812,AL-030,SCT,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206814,WS-040,MHT,1,26/11/2021, $537.63 ," $5,429.15 ",,0%,,0%," $5,429.15 ",
206816,LS-040,MHT,1,26/11/2021, $307.91 ," $2,123.63 ",,0%,,0%," $2,123.63 ",
206818,AL-020,TEZ,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206820,WX-010,WDF,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206822,AX-040,GLL,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206824,AL-030,WDF,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206826,AL-010,PER,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206828,LS-030,WDF,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206830,LL-020,SCT,1,26/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
206832,AX-040,QUE,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206834,AL-030,PFA,1,26/11/2021, $43.99 , $653.37 ,,0%,,0%, $653.37 ,
206836,AL-020,PER,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206838,WX-010,MHT,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206840,AX-040,MAG,1,26/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
206842,AL-020,WDF,3,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $4,139.76 ",
206844,AL-010,GLL,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206846,LS-030,WDF,1,26/11/2021, $215.05 ," $1,800.55 ",,0%,,0%," $1,800.55 ",
206848,AL-020,MHT,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206850,AL-020,PER,1,26/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
206852,LL-010,WDF,1,26/11/2021, $239.49 ," $4,175.88 ",,0%,,0%," $4,175.88 ",
206854,WX-010,WDF,1,26/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
206856,AL-010,GLL,1,26/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
206858,WX-010,GLL,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,319293,0%," $28,555.93 ",
206860,LL-010,WDF,1,27/11/2021, $239.49 ," $4,175.88 ",BFRIDAY2021,40%,417892,5%," $2,296.73 ",
206862,LS-040,SCT,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,332715,5%," $1,168.00 ",
206864,LS-030,TLA,1,27/11/2021, $215.05 ," $1,800.55 ",,0%,435673,0%," $1,800.55 ",
206866,LL-020,GLL,2,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,773574,5%," $5,319.35 ",
206868,AL-010,WDF,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,307062,5%, $824.98 ,
206870,AL-020,QUE,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,339778,5%, $758.96 ,
206872,WX-010,WDF,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,797314,0%," $28,555.93 ",
206874,LS-030,TEZ,1,27/11/2021, $215.05 ," $1,800.55 ",,0%,322962,0%," $1,800.55 ",
206876,LS-040,PER,1,27/11/2021, $307.91 ," $2,123.63 ",,0%,329194,0%," $2,123.63 ",
206878,LL-020,GLL,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,165588,5%," $2,659.67 ",
206880,AL-010,PFA,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,594178,0%," $1,499.97 ",
206882,AX-040,MHT,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,175898,0%," $17,783.96 ",
206884,LL-020,MHT,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,672875,5%," $2,659.67 ",
206886,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,300445,5%, $824.98 ,
206888,WL-020,PER,1,27/11/2021," $4,105.50 "," $22,588.88 ",,0%,541792,0%," $22,588.88 ",
206890,AX-040,GLL,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,379174,0%," $17,783.96 ",
206892,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,291898,5%, $824.98 ,
206894,AX-040,WDF,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,429374,0%," $17,783.96 ",
206896,AL-020,GLL,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,740754,5%, $758.96 ,
206898,WX-010,QUE,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,417495,0%," $28,555.93 ",
206900,AL-010,PFA,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,704393,0%," $1,499.97 ",
206902,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,645501,5%, $359.35 ,
206904,AL-010,GAL,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,620420,0%," $1,499.97 ",
206906,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,540498,5%, $359.35 ,
206908,AL-020,GLL,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,571240,5%, $758.96 ,
206910,LS-040,MHT,8,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,444295,5%," $9,343.97 ",
206912,WS-030,WDF,1,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,454544,5%," $3,541.85 ",
206914,AL-020,WDF,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,737791,5%, $758.96 ,
206916,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,331207,5%, $824.98 ,
206918,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,331371,5%, $359.35 ,
206920,AL-010,GLL,3,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,567047,5%," $2,474.95 ",
206922,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,728098,5%, $359.35 ,
206924,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,463568,5%, $359.35 ,
206926,LS-040,PER,1,27/11/2021, $307.91 ," $2,123.63 ",,0%,219953,0%," $2,123.63 ",
206928,AL-020,QUE,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,231352,5%, $758.96 ,
206930,LL-020,GLL,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,523668,5%," $2,659.67 ",
206932,AX-040,WDF,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,105548,0%," $17,783.96 ",
206934,AL-010,MHT,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,770685,5%, $824.98 ,
206936,LS-040,WDF,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,306536,5%," $1,168.00 ",
206938,LL-020,WDF,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,346001,5%," $2,659.67 ",
206940,AX-040,WDF,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,206382,0%," $17,783.96 ",
206942,LS-040,GAL,1,27/11/2021, $307.91 ," $2,123.63 ",,0%,624379,0%," $2,123.63 ",
206944,AL-010,QUE,2,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,179700,5%," $1,649.97 ",
206946,WS-030,SCT,1,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,440612,5%," $3,541.85 ",
206948,AX-040,WDF,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,361709,0%," $17,783.96 ",
206950,AL-030,QUE,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,271741,5%, $359.35 ,
206952,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,678823,5%, $359.35 ,
206954,LS-040,WDF,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,797429,5%," $1,168.00 ",
206956,AL-020,GLL,2,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,782349,5%," $1,517.91 ",
206958,AL-010,TLA,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,385352,0%," $1,499.97 ",
206960,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,469646,5%, $824.98 ,
206962,AX-040,WDF,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,335843,0%," $17,783.96 ",
206964,WX-010,WDF,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,488691,0%," $28,555.93 ",
206966,LL-020,WDF,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,426645,5%," $2,659.67 ",
206968,WX-010,MHT,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,250719,0%," $28,555.93 ",
206970,AL-020,MHT,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,294618,5%, $758.96 ,
206972,WX-010,WDF,3,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,507076,0%," $85,667.79 ",
206974,LL-020,MHT,2,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,256386,5%," $5,319.35 ",
206976,LL-020,GLL,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,332003,5%," $2,659.67 ",
206978,AL-030,PFA,1,27/11/2021, $43.99 , $653.37 ,,0%,379586,0%, $653.37 ,
206980,LL-020,QUE,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,512628,5%," $2,659.67 ",
206982,LL-020,SCT,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,615685,5%," $2,659.67 ",
206984,LS-030,PFA,1,27/11/2021, $215.05 ," $1,800.55 ",,0%,317720,0%," $1,800.55 ",
206986,LS-040,GLL,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,154679,5%," $1,168.00 ",
206988,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,483347,5%, $824.98 ,
206990,LS-040,WDF,10,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,314872,5%," $11,679.97 ",
206992,LL-020,SCT,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,384472,5%," $2,659.67 ",
206994,AL-020,PFA,1,27/11/2021, $73.31 ," $1,379.92 ",,0%,121615,0%," $1,379.92 ",
206996,AL-030,SCT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,791601,5%, $359.35 ,
206998,AL-010,WDF,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,251974,5%, $824.98 ,
207000,AL-020,WDF,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,209032,5%, $758.96 ,
207002,AX-040,MAG,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,257309,0%," $17,783.96 ",
207004,LS-040,GLL,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,752644,5%," $1,168.00 ",
207006,AL-020,PER,1,27/11/2021, $73.31 ," $1,379.92 ",,0%,255456,0%," $1,379.92 ",
207008,WS-030,TEZ,1,27/11/2021, $635.38 ," $6,439.72 ",,0%,703290,0%," $6,439.72 ",
207010,AL-010,PAM,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,613319,0%," $1,499.97 ",
207012,LL-020,SCT,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,559534,5%," $2,659.67 ",
207014,WX-010,WDF,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,470012,0%," $28,555.93 ",
207016,AL-010,PER,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,737908,0%," $1,499.97 ",
207018,WX-010,QUE,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,298549,0%," $28,555.93 ",
207020,AL-020,GLL,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,123312,5%, $758.96 ,
207022,WL-020,WDF,5,27/11/2021," $4,105.50 "," $22,588.88 ",BFRIDAY2021,40%,610814,5%," $62,119.42 ",
207024,AL-010,WDF,12,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,167486,5%," $9,899.80 ",
207026,LS-040,WDF,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,308696,5%," $1,168.00 ",
207028,LS-030,MHT,1,27/11/2021, $215.05 ," $1,800.55 ",BFRIDAY2021,40%,592847,5%, $990.30 ,
207030,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,780090,5%, $359.35 ,
207032,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,624008,5%, $359.35 ,
207034,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,586931,5%, $824.98 ,
207036,AL-030,WDF,3,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,216215,5%," $1,078.06 ",
207038,AL-030,PFA,1,27/11/2021, $43.99 , $653.37 ,,0%,217325,0%, $653.37 ,
207040,LS-040,MHT,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,648033,5%," $1,168.00 ",
207042,LS-030,QUE,1,27/11/2021, $215.05 ," $1,800.55 ",BFRIDAY2021,40%,769324,5%, $990.30 ,
207044,AL-030,SCT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,255649,5%, $359.35 ,
207046,AL-010,TEZ,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,454263,0%," $1,499.97 ",
207048,AL-020,SCT,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,798687,5%, $758.96 ,
207050,WX-010,GLL,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,794517,0%," $28,555.93 ",
207052,AX-040,PER,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,275312,0%," $17,783.96 ",
207054,AL-030,QUE,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,498895,5%, $359.35 ,
207056,AX-040,WDF,3,27/11/2021, $439.88 ," $17,783.96 ",,0%,356021,0%," $53,351.88 ",
207058,WS-030,MHT,1,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,680307,5%," $3,541.85 ",
207060,AX-040,PER,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,168818,0%," $17,783.96 ",
207062,AL-020,QUE,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,136911,5%, $758.96 ,
207064,AL-020,QUE,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,539080,5%, $758.96 ,
207066,AL-020,MAG,1,27/11/2021, $73.31 ," $1,379.92 ",,0%,312740,0%," $1,379.92 ",
207068,WS-030,WDF,1,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,259960,5%," $3,541.85 ",
207070,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,636153,5%, $359.35 ,
207072,AL-020,WDF,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,458898,5%, $758.96 ,
207074,AL-010,SCT,2,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,656400,5%," $1,649.97 ",
207076,WX-010,SCT,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,112885,0%," $28,555.93 ",
207078,LS-040,WDF,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,698354,5%," $1,168.00 ",
207080,AL-010,WDF,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,476150,5%, $824.98 ,
207082,AL-020,SCT,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,209626,5%, $758.96 ,
207084,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,301541,5%, $359.35 ,
207086,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,264823,5%, $824.98 ,
207088,AL-010,QUE,2,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,614552,5%," $1,649.97 ",
207090,AL-030,GLL,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,341344,5%, $359.35 ,
207092,AL-030,TEZ,1,27/11/2021, $43.99 , $653.37 ,,0%,784244,0%, $653.37 ,
207094,AL-030,QUE,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,389223,5%, $359.35 ,
207096,WS-030,MHT,2,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,,5%," $7,083.69 ",
207098,AL-030,GLL,2,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $718.71 ,
207100,AL-030,QUE,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207102,LL-020,PER,1,27/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
207104,AX-040,MHT,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
207106,LS-040,MHT,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,,5%," $1,168.00 ",
207108,AL-010,MHT,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
207110,LL-020,MHT,2,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,,5%," $5,319.35 ",
207112,AL-010,PFA,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
207114,LS-030,MHT,1,27/11/2021, $215.05 ," $1,800.55 ",BFRIDAY2021,40%,,5%, $990.30 ,
207116,LL-020,QUE,3,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,,5%," $7,979.02 ",
207118,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
207120,WS-030,GAL,1,27/11/2021, $635.38 ," $6,439.72 ",,0%,,0%," $6,439.72 ",
207122,WX-010,GLL,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
207124,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207126,AX-040,WDF,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
207128,LL-020,MHT,3,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,,5%," $7,979.02 ",
207130,AX-040,GLL,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
207132,WX-010,MHT,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
207134,LS-040,MHT,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,,5%," $1,168.00 ",
207136,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
207138,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207140,AX-040,WDF,2,27/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $35,567.92 ",
207142,LS-040,GLL,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,,5%," $1,168.00 ",
207144,AL-020,MHT,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,,5%, $758.96 ,
207146,AL-010,MHT,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
207148,LS-040,MHT,1,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,,5%," $1,168.00 ",
207150,AL-030,WDF,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207152,LL-020,TEZ,1,27/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
207154,AL-020,SCT,3,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,,5%," $2,276.87 ",
207156,AL-020,QUE,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,,5%, $758.96 ,
207158,AL-030,QUE,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207160,AL-010,GLL,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
207162,AL-020,PAM,1,27/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
207164,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207166,AL-020,QUE,1,27/11/2021, $73.31 ," $1,379.92 ",BFRIDAY2021,40%,,5%, $758.96 ,
207168,LS-040,QUE,2,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,,5%," $2,335.99 ",
207170,LL-020,PFA,1,27/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
207172,LL-020,MHT,1,27/11/2021, $373.41 ," $4,835.77 ",BFRIDAY2021,40%,,5%," $2,659.67 ",
207174,AL-030,MHT,1,27/11/2021, $43.99 , $653.37 ,BFRIDAY2021,40%,,5%, $359.35 ,
207176,AX-040,GLL,1,27/11/2021, $439.88 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
207178,AL-010,WDF,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
207180,AL-020,PFA,1,27/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
207182,WS-030,WDF,1,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,,5%," $3,541.85 ",
207184,WX-010,MHT,1,27/11/2021," $3,372.38 "," $28,555.93 ",,0%,,0%," $28,555.93 ",
207186,LS-040,GLL,3,27/11/2021, $307.91 ," $2,123.63 ",BFRIDAY2021,40%,,5%," $3,503.99 ",
207188,AL-010,PER,1,27/11/2021, $268.81 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
207190,AL-020,PER,1,27/11/2021, $73.31 ," $1,379.92 ",,0%,,0%," $1,379.92 ",
207192,WS-030,MHT,1,27/11/2021, $635.38 ," $6,439.72 ",BFRIDAY2021,40%,,5%," $3,541.85 ",
207194,LL-020,PER,1,27/11/2021, $373.41 ," $4,835.77 ",,0%,,0%," $4,835.77 ",
207196,AL-010,QUE,1,27/11/2021, $268.81 ," $1,499.97 ",BFRIDAY2021,40%,,5%, $824.98 ,
